source_id,source_name,iso3_country,original_inventory_sector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
61601,"Pingxiang Pinggang Anyuan Iron & Steel Co., Ltd.",CHN,steel,27.64555,113.902126,trace_113.902126_27.64555,owner,Beijing Fangda International Industrial Investment,100000125213,60.92864,Anyuan Iron & Steel,100000127352,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.0821,,{14866},"{6119,14866}"
61595,"Posco (Zhangjiagang) Stainless Steel Co., Ltd.",CHN,steel,31.980237,120.571455,trace_120.571455_31.980237,owner,Posco Stainless Steel,100000126418,100.0,Posco Stainless Steel,100000126418,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.081726,,{14861},{14861}
61509,"Qian'an Jiujiang Wire Co., Ltd.",CHN,steel,39.952209,118.559444,trace_118.559444_39.952209,owner,Qian'an City Jiujiang Wire,100000123190,100.0,Qian'an City Jiujiang Wire,100000123190,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.078322,,{14768},"{6119,14768}"
61741,"Qinhuangdao Baigong Steel Co., Ltd.",CHN,steel,39.748773,118.819472,trace_118.819472_39.748773,owner,Tangshan Universal Industrial Development,100000128122,100.0,Qinhuangdao Baigong Steel,100000126741,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.08848,,{14759},"{6119,14759}"
61541,"Qinhuangdao Hongxing Iron and Steel Co., Ltd.",CHN,steel,39.700721,118.871477,trace_118.871477_39.700721,owner,Qinhuangdao Hongxing Iron & Steel,100000126509,100.0,Qinhuangdao Hongxing Iron & Steel,100000126509,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.079615,,{14758},"{6119,14758}"
61676,"Quzhou Yuanli Metal Products Co., Ltd.",CHN,steel,28.893407,118.867125,trace_118.867125_28.893407,owner,Zhejiang Yuanli METAL PRODUCT Group,100000128134,100.0,Quzhou Yuanli METAL Products,100000126156,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.086054,,{14972},"{6119,14972}"
61627,"Rizhao Steel Holding Group Co., Ltd.",CHN,steel,35.16535,119.366671,trace_119.366671_35.16535,owner,other,100000001753,1.23,Rizhao Steel Holding Group,100000123983,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.083456,,{14905},"{6119,14905}"
61627,"Rizhao Steel Holding Group Co., Ltd.",CHN,steel,35.16535,119.366671,trace_119.366671_35.16535,owner,Jinghua Rigang Holding Group,100000124688,98.77,Rizhao Steel Holding Group,100000123983,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.083474,,{14905},"{6119,14905}"
61611,Rizhao Steel Yingkou Medium Plate Co Ltd,CHN,steel,40.671136,122.395441,trace_122.395441_40.671136,owner,other,100000001753,1.23,Rizhao Steel Yingkou Medium Plate,100000126377,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.082598,,{14889},"{6119,14889}"
61611,Rizhao Steel Yingkou Medium Plate Co Ltd,CHN,steel,40.671136,122.395441,trace_122.395441_40.671136,owner,Jinghua Rigang Holding Group,100000124688,98.77,Rizhao Steel Yingkou Medium Plate,100000126377,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.082616,,{14889},"{6119,14889}"
61486,"SGIS Songshan Co.,Ltd.",CHN,steel,24.708232,113.635898,trace_113.635898_24.708232,owner,SGIS Songshan,100001010583,100.0,SGIS Songshan,100001010583,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.076952,,{14709},{14709}
